"일자"	"요일"	"시간대"	"업종"	"총_건수"
"2013년08월30일"	"금"	"01시간대"	"피자전문"	"28"
"2013년08월30일"	"금"	"02시간대"	"피자전문"	"27"
"2013년08월30일"	"금"	"03시간대"	"피자전문"	"6"
"2013년08월30일"	"금"	"04시간대"	"피자전문"	"16"
"2013년08월30일"	"금"	"05시간대"	"피자전문"	"8"
"2013년08월30일"	"금"	"08시간대"	"피자전문"	"7"
"2013년08월30일"	"금"	"09시간대"	"피자전문"	"15"
"2013년08월30일"	"금"	"10시간대"	"피자전문"	"101"
"2013년08월30일"	"금"	"11시간대"	"피자전문"	"274"
"2013년08월30일"	"금"	"12시간대"	"피자전문"	"315"
"2013년08월30일"	"금"	"13시간대"	"피자전문"	"279"
"2013년08월30일"	"금"	"14시간대"	"피자전문"	"316"
"2013년08월30일"	"금"	"15시간대"	"피자전문"	"360"
"2013년08월30일"	"금"	"16시간대"	"피자전문"	"431"
"2013년08월30일"	"금"	"17시간대"	"피자전문"	"609"
"2013년08월30일"	"금"	"18시간대"	"피자전문"	"775"
"2013년08월30일"	"금"	"19시간대"	"피자전문"	"906"
"2013년08월30일"	"금"	"20시간대"	"피자전문"	"779"
"2013년08월30일"	"금"	"21시간대"	"피자전문"	"750"
"2013년08월30일"	"금"	"22시간대"	"피자전문"	"568"
"2013년08월30일"	"금"	"23시간대"	"피자전문"	"185"
"2013년08월31일"	"토"	"00시간대"	"족발/보쌈전문"	"129"
"2013년08월31일"	"토"	"01시간대"	"족발/보쌈전문"	"70"
"2013년08월31일"	"토"	"02시간대"	"족발/보쌈전문"	"38"
"2013년08월31일"	"토"	"03시간대"	"족발/보쌈전문"	"26"
"2013년08월31일"	"토"	"04시간대"	"족발/보쌈전문"	"18"
"2013년08월31일"	"토"	"05시간대"	"족발/보쌈전문"	"9"
"2013년08월31일"	"토"	"06시간대"	"족발/보쌈전문"	"13"
"2013년08월31일"	"토"	"07시간대"	"족발/보쌈전문"	"11"
"2013년08월31일"	"토"	"08시간대"	"족발/보쌈전문"	"9"
"2013년08월31일"	"토"	"09시간대"	"족발/보쌈전문"	"13"
"2013년08월31일"	"토"	"10시간대"	"족발/보쌈전문"	"29"
"2013년08월31일"	"토"	"11시간대"	"족발/보쌈전문"	"90"
"2013년08월31일"	"토"	"12시간대"	"족발/보쌈전문"	"125"
"2013년08월31일"	"토"	"13시간대"	"족발/보쌈전문"	"107"
"2013년08월31일"	"토"	"14시간대"	"족발/보쌈전문"	"135"
"2013년08월31일"	"토"	"15시간대"	"족발/보쌈전문"	"154"
"2013년08월31일"	"토"	"16시간대"	"족발/보쌈전문"	"192"
"2013년08월31일"	"토"	"17시간대"	"족발/보쌈전문"	"347"
"2013년08월31일"	"토"	"18시간대"	"족발/보쌈전문"	"573"
"2013년08월31일"	"토"	"19시간대"	"족발/보쌈전문"	"638"
"2013년08월31일"	"토"	"20시간대"	"족발/보쌈전문"	"524"
"2013년08월31일"	"토"	"21시간대"	"족발/보쌈전문"	"344"
"2013년08월31일"	"토"	"22시간대"	"족발/보쌈전문"	"304"
"2013년08월31일"	"토"	"23시간대"	"족발/보쌈전문"	"201"
"2013년08월31일"	"토"	"00시간대"	"중국음식"	"311"
"2013년08월31일"	"토"	"01시간대"	"중국음식"	"246"
"2013년08월31일"	"토"	"02시간대"	"중국음식"	"209"
"2013년08월31일"	"토"	"03시간대"	"중국음식"	"176"
"2013년08월31일"	"토"	"04시간대"	"중국음식"	"150"
"2013년08월31일"	"토"	"05시간대"	"중국음식"	"123"
"2013년08월31일"	"토"	"06시간대"	"중국음식"	"90"
"2013년08월31일"	"토"	"07시간대"	"중국음식"	"110"
"2013년08월31일"	"토"	"08시간대"	"중국음식"	"166"
"2013년08월31일"	"토"	"09시간대"	"중국음식"	"368"
"2013년08월31일"	"토"	"10시간대"	"중국음식"	"1213"
"2013년08월31일"	"토"	"11시간대"	"중국음식"	"3793"
"2013년08월31일"	"토"	"12시간대"	"중국음식"	"5620"
"2013년08월31일"	"토"	"13시간대"	"중국음식"	"4784"
"2013년08월31일"	"토"	"14시간대"	"중국음식"	"3147"
"2013년08월31일"	"토"	"15시간대"	"중국음식"	"2268"
"2013년08월31일"	"토"	"16시간대"	"중국음식"	"1879"
"2013년08월31일"	"토"	"17시간대"	"중국음식"	"2516"
"2013년08월31일"	"토"	"18시간대"	"중국음식"	"3377"
"2013년08월31일"	"토"	"19시간대"	"중국음식"	"3177"
"2013년08월31일"	"토"	"20시간대"	"중국음식"	"1892"
"2013년08월31일"	"토"	"21시간대"	"중국음식"	"695"
"2013년08월31일"	"토"	"22시간대"	"중국음식"	"385"
"2013년08월31일"	"토"	"23시간대"	"중국음식"	"337"
"2013년08월31일"	"토"	"00시간대"	"치킨"	"1206"
"2013년08월31일"	"토"	"01시간대"	"치킨"	"416"
"2013년08월31일"	"토"	"02시간대"	"치킨"	"139"
"2013년08월31일"	"토"	"03시간대"	"치킨"	"67"
"2013년08월31일"	"토"	"04시간대"	"치킨"	"36"
"2013년08월31일"	"토"	"05시간대"	"치킨"	"17"
"2013년08월31일"	"토"	"06시간대"	"치킨"	"11"
"2013년08월31일"	"토"	"07시간대"	"치킨"	"11"
"2013년08월31일"	"토"	"08시간대"	"치킨"	"9"
"2013년08월31일"	"토"	"09시간대"	"치킨"	"16"
"2013년08월31일"	"토"	"10시간대"	"치킨"	"65"
"2013년08월31일"	"토"	"11시간대"	"치킨"	"275"
"2013년08월31일"	"토"	"12시간대"	"치킨"	"722"
"2013년08월31일"	"토"	"13시간대"	"치킨"	"831"
"2013년08월31일"	"토"	"14시간대"	"치킨"	"847"
"2013년08월31일"	"토"	"15시간대"	"치킨"	"969"
"2013년08월31일"	"토"	"16시간대"	"치킨"	"1532"
"2013년08월31일"	"토"	"17시간대"	"치킨"	"2779"
"2013년08월31일"	"토"	"18시간대"	"치킨"	"4280"
"2013년08월31일"	"토"	"19시간대"	"치킨"	"4338"
"2013년08월31일"	"토"	"20시간대"	"치킨"	"3969"
"2013년08월31일"	"토"	"21시간대"	"치킨"	"4016"
"2013년08월31일"	"토"	"22시간대"	"치킨"	"3712"
"2013년08월31일"	"토"	"23시간대"	"치킨"	"2655"
"2013년08월31일"	"토"	"00시간대"	"피자전문"	"58"
"2013년08월31일"	"토"	"01시간대"	"피자전문"	"36"
"2013년08월31일"	"토"	"02시간대"	"피자전문"	"22"
"2013년08월31일"	"토"	"03시간대"	"피자전문"	"17"
"2013년08월31일"	"토"	"05시간대"	"피자전문"	"6"
"2013년08월31일"	"토"	"06시간대"	"피자전문"	"12"
"2013년08월31일"	"토"	"08시간대"	"피자전문"	"13"
"2013년08월31일"	"토"	"09시간대"	"피자전문"	"14"
"2013년08월31일"	"토"	"10시간대"	"피자전문"	"139"
"2013년08월31일"	"토"	"11시간대"	"피자전문"	"494"
"2013년08월31일"	"토"	"12시간대"	"피자전문"	"698"
"2013년08월31일"	"토"	"13시간대"	"피자전문"	"626"
"2013년08월31일"	"토"	"14시간대"	"피자전문"	"587"
"2013년08월31일"	"토"	"15시간대"	"피자전문"	"546"
"2013년08월31일"	"토"	"16시간대"	"피자전문"	"626"
"2013년08월31일"	"토"	"17시간대"	"피자전문"	"874"
"2013년08월31일"	"토"	"18시간대"	"피자전문"	"1204"
"2013년08월31일"	"토"	"19시간대"	"피자전문"	"1195"
"2013년08월31일"	"토"	"20시간대"	"피자전문"	"917"
"2013년08월31일"	"토"	"21시간대"	"피자전문"	"748"
"2013년08월31일"	"토"	"22시간대"	"피자전문"	"620"
"2013년08월31일"	"토"	"23시간대"	"피자전문"	"225"
