"date"	"weekday"	"time"	"type"	"freq"
2014-02-11	"화"	"13"	"피자"	293
2014-02-12	"수"	"13"	"음식점-족발/보쌈전문"	69
2014-02-12	"수"	"13"	"음식점-중국음식"	1886
2014-02-12	"수"	"13"	"치킨"	333
2014-02-12	"수"	"13"	"피자"	317
2014-02-13	"목"	"13"	"음식점-족발/보쌈전문"	68
2014-02-13	"목"	"13"	"음식점-중국음식"	1894
2014-02-13	"목"	"13"	"치킨"	325
2014-02-13	"목"	"13"	"피자"	307
2014-02-14	"금"	"13"	"음식점-족발/보쌈전문"	87
2014-02-14	"금"	"13"	"음식점-중국음식"	2488
2014-02-14	"금"	"13"	"치킨"	391
2014-02-14	"금"	"13"	"피자"	352
2014-02-15	"토"	"13"	"음식점-족발/보쌈전문"	108
2014-02-15	"토"	"13"	"음식점-중국음식"	2761
2014-02-15	"토"	"13"	"치킨"	509
2014-02-15	"토"	"13"	"피자"	541
2014-02-16	"일"	"13"	"음식점-족발/보쌈전문"	96
2014-02-16	"일"	"13"	"음식점-중국음식"	2851
2014-02-16	"일"	"13"	"치킨"	593
2014-02-16	"일"	"13"	"피자"	666
2014-02-17	"월"	"13"	"음식점-족발/보쌈전문"	57
2014-02-17	"월"	"13"	"음식점-중국음식"	1724
2014-02-17	"월"	"13"	"치킨"	305
2014-02-17	"월"	"13"	"피자"	238
2014-02-18	"화"	"13"	"음식점-족발/보쌈전문"	70
2014-02-18	"화"	"13"	"음식점-중국음식"	1865
2014-02-18	"화"	"13"	"치킨"	353
2014-02-18	"화"	"13"	"피자"	312
2014-02-19	"수"	"13"	"음식점-족발/보쌈전문"	53
2014-02-19	"수"	"13"	"음식점-중국음식"	1989
2014-02-19	"수"	"13"	"치킨"	309
2014-02-19	"수"	"13"	"피자"	284
2014-02-20	"목"	"13"	"음식점-족발/보쌈전문"	75
2014-02-20	"목"	"13"	"음식점-중국음식"	2008
2014-02-20	"목"	"13"	"치킨"	395
2014-02-20	"목"	"13"	"피자"	319
2014-02-21	"금"	"13"	"음식점-족발/보쌈전문"	66
2014-02-21	"금"	"13"	"음식점-중국음식"	2202
2014-02-21	"금"	"13"	"치킨"	351
2014-02-21	"금"	"13"	"피자"	328
2014-02-22	"토"	"13"	"음식점-족발/보쌈전문"	122
2014-02-22	"토"	"13"	"음식점-중국음식"	3020
2014-02-22	"토"	"13"	"치킨"	593
2014-02-22	"토"	"13"	"피자"	594
2014-02-23	"일"	"13"	"음식점-족발/보쌈전문"	93
2014-02-23	"일"	"13"	"음식점-중국음식"	3008
2014-02-23	"일"	"13"	"치킨"	746
2014-02-23	"일"	"13"	"피자"	713
2014-02-24	"월"	"13"	"음식점-족발/보쌈전문"	50
2014-02-24	"월"	"13"	"음식점-중국음식"	1853
2014-02-24	"월"	"13"	"치킨"	341
2014-02-24	"월"	"13"	"피자"	311
2014-02-25	"화"	"13"	"음식점-족발/보쌈전문"	70
2014-02-25	"화"	"13"	"음식점-중국음식"	1959
2014-02-25	"화"	"13"	"치킨"	371
2014-02-25	"화"	"13"	"피자"	303
2014-02-26	"수"	"13"	"음식점-족발/보쌈전문"	69
2014-02-26	"수"	"13"	"음식점-중국음식"	2073
2014-02-26	"수"	"13"	"치킨"	400
2014-02-26	"수"	"13"	"피자"	329
2014-02-27	"목"	"13"	"음식점-족발/보쌈전문"	69
2014-02-27	"목"	"13"	"음식점-중국음식"	1955
2014-02-27	"목"	"13"	"치킨"	449
2014-02-27	"목"	"13"	"피자"	298
2014-02-28	"금"	"13"	"음식점-족발/보쌈전문"	80
2014-02-28	"금"	"13"	"음식점-중국음식"	2174
2014-02-28	"금"	"13"	"치킨"	441
2014-02-28	"금"	"13"	"피자"	369
2014-02-01	"토"	"14"	"음식점-족발/보쌈전문"	85
2014-02-01	"토"	"14"	"음식점-중국음식"	833
2014-02-01	"토"	"14"	"치킨"	525
2014-02-01	"토"	"14"	"피자"	586
2014-02-02	"일"	"14"	"음식점-족발/보쌈전문"	90
2014-02-02	"일"	"14"	"음식점-중국음식"	1916
2014-02-02	"일"	"14"	"치킨"	492
2014-02-02	"일"	"14"	"피자"	676
2014-02-03	"월"	"14"	"음식점-족발/보쌈전문"	52
2014-02-03	"월"	"14"	"음식점-중국음식"	1253
2014-02-03	"월"	"14"	"치킨"	326
2014-02-03	"월"	"14"	"피자"	273
2014-02-04	"화"	"14"	"음식점-족발/보쌈전문"	55
2014-02-04	"화"	"14"	"음식점-중국음식"	1253
2014-02-04	"화"	"14"	"치킨"	297
2014-02-04	"화"	"14"	"피자"	236
2014-02-05	"수"	"14"	"음식점-족발/보쌈전문"	63
2014-02-05	"수"	"14"	"음식점-중국음식"	1266
2014-02-05	"수"	"14"	"치킨"	304
2014-02-05	"수"	"14"	"피자"	319
2014-02-06	"목"	"14"	"음식점-족발/보쌈전문"	73
2014-02-06	"목"	"14"	"음식점-중국음식"	1255
2014-02-06	"목"	"14"	"치킨"	291
2014-02-06	"목"	"14"	"피자"	348
2014-02-07	"금"	"14"	"음식점-족발/보쌈전문"	75
2014-02-07	"금"	"14"	"음식점-중국음식"	1271
2014-02-07	"금"	"14"	"치킨"	374
2014-02-07	"금"	"14"	"피자"	292
2014-02-08	"토"	"14"	"음식점-족발/보쌈전문"	126
2014-02-08	"토"	"14"	"음식점-중국음식"	2199
2014-02-08	"토"	"14"	"치킨"	592
2014-02-08	"토"	"14"	"피자"	641
2014-02-09	"일"	"14"	"음식점-족발/보쌈전문"	113
2014-02-09	"일"	"14"	"음식점-중국음식"	2295
2014-02-09	"일"	"14"	"치킨"	746
2014-02-09	"일"	"14"	"피자"	684
2014-02-10	"월"	"14"	"음식점-족발/보쌈전문"	66
2014-02-10	"월"	"14"	"음식점-중국음식"	1217
2014-02-10	"월"	"14"	"치킨"	340
2014-02-10	"월"	"14"	"피자"	308
2014-02-11	"화"	"14"	"음식점-족발/보쌈전문"	59
2014-02-11	"화"	"14"	"음식점-중국음식"	1285
2014-02-11	"화"	"14"	"치킨"	314
2014-02-11	"화"	"14"	"피자"	275
2014-02-12	"수"	"14"	"음식점-족발/보쌈전문"	48
2014-02-12	"수"	"14"	"음식점-중국음식"	1336
2014-02-12	"수"	"14"	"치킨"	355
2014-02-12	"수"	"14"	"피자"	297
2014-02-13	"목"	"14"	"음식점-족발/보쌈전문"	71
2014-02-13	"목"	"14"	"음식점-중국음식"	1392
2014-02-13	"목"	"14"	"치킨"	318
2014-02-13	"목"	"14"	"피자"	322
2014-02-14	"금"	"14"	"음식점-족발/보쌈전문"	54
2014-02-14	"금"	"14"	"음식점-중국음식"	1352
2014-02-14	"금"	"14"	"치킨"	347
2014-02-14	"금"	"14"	"피자"	322
2014-02-15	"토"	"14"	"음식점-족발/보쌈전문"	104
2014-02-15	"토"	"14"	"음식점-중국음식"	2081
2014-02-15	"토"	"14"	"치킨"	592
2014-02-15	"토"	"14"	"피자"	483
2014-02-16	"일"	"14"	"음식점-족발/보쌈전문"	93
2014-02-16	"일"	"14"	"음식점-중국음식"	2187
2014-02-16	"일"	"14"	"치킨"	689
2014-02-16	"일"	"14"	"피자"	615
2014-02-17	"월"	"14"	"음식점-족발/보쌈전문"	71
2014-02-17	"월"	"14"	"음식점-중국음식"	1164
2014-02-17	"월"	"14"	"치킨"	321
2014-02-17	"월"	"14"	"피자"	239
2014-02-18	"화"	"14"	"음식점-족발/보쌈전문"	59
2014-02-18	"화"	"14"	"음식점-중국음식"	1304
2014-02-18	"화"	"14"	"치킨"	381
2014-02-18	"화"	"14"	"피자"	285
2014-02-19	"수"	"14"	"음식점-족발/보쌈전문"	63
2014-02-19	"수"	"14"	"음식점-중국음식"	1276
2014-02-19	"수"	"14"	"치킨"	337
2014-02-19	"수"	"14"	"피자"	260
2014-02-20	"목"	"14"	"음식점-족발/보쌈전문"	63
2014-02-20	"목"	"14"	"음식점-중국음식"	1343
2014-02-20	"목"	"14"	"치킨"	311
2014-02-20	"목"	"14"	"피자"	304
2014-02-21	"금"	"14"	"음식점-족발/보쌈전문"	66
2014-02-21	"금"	"14"	"음식점-중국음식"	1437
2014-02-21	"금"	"14"	"치킨"	414
2014-02-21	"금"	"14"	"피자"	309
2014-02-22	"토"	"14"	"음식점-족발/보쌈전문"	88
2014-02-22	"토"	"14"	"음식점-중국음식"	2026
2014-02-22	"토"	"14"	"치킨"	596
2014-02-22	"토"	"14"	"피자"	554
2014-02-23	"일"	"14"	"음식점-족발/보쌈전문"	106
2014-02-23	"일"	"14"	"음식점-중국음식"	2289
2014-02-23	"일"	"14"	"치킨"	862
2014-02-23	"일"	"14"	"피자"	702
2014-02-24	"월"	"14"	"음식점-족발/보쌈전문"	51
2014-02-24	"월"	"14"	"음식점-중국음식"	1223
2014-02-24	"월"	"14"	"치킨"	356
2014-02-24	"월"	"14"	"피자"	282
2014-02-25	"화"	"14"	"음식점-족발/보쌈전문"	67
2014-02-25	"화"	"14"	"음식점-중국음식"	1284
2014-02-25	"화"	"14"	"치킨"	340
2014-02-25	"화"	"14"	"피자"	289
2014-02-26	"수"	"14"	"음식점-족발/보쌈전문"	91
2014-02-26	"수"	"14"	"음식점-중국음식"	1376
2014-02-26	"수"	"14"	"치킨"	376
2014-02-26	"수"	"14"	"피자"	262
2014-02-27	"목"	"14"	"음식점-족발/보쌈전문"	63
2014-02-27	"목"	"14"	"음식점-중국음식"	1311
2014-02-27	"목"	"14"	"치킨"	414
2014-02-27	"목"	"14"	"피자"	291
2014-02-28	"금"	"14"	"음식점-족발/보쌈전문"	80
2014-02-28	"금"	"14"	"음식점-중국음식"	1357
2014-02-28	"금"	"14"	"치킨"	390
2014-02-28	"금"	"14"	"피자"	352
2014-02-01	"토"	"15"	"음식점-족발/보쌈전문"	116
2014-02-01	"토"	"15"	"음식점-중국음식"	763
2014-02-01	"토"	"15"	"치킨"	684
2014-02-01	"토"	"15"	"피자"	655
2014-02-02	"일"	"15"	"음식점-족발/보쌈전문"	128
2014-02-02	"일"	"15"	"음식점-중국음식"	1462
2014-02-02	"일"	"15"	"치킨"	720
2014-02-02	"일"	"15"	"피자"	706
2014-02-03	"월"	"15"	"음식점-족발/보쌈전문"	66
2014-02-03	"월"	"15"	"음식점-중국음식"	1017
2014-02-03	"월"	"15"	"치킨"	426
2014-02-03	"월"	"15"	"피자"	307
2014-02-04	"화"	"15"	"음식점-족발/보쌈전문"	67
2014-02-04	"화"	"15"	"음식점-중국음식"	1014
2014-02-04	"화"	"15"	"치킨"	461
2014-02-04	"화"	"15"	"피자"	357
2014-02-05	"수"	"15"	"음식점-족발/보쌈전문"	63
2014-02-05	"수"	"15"	"음식점-중국음식"	1045
2014-02-05	"수"	"15"	"치킨"	459
2014-02-05	"수"	"15"	"피자"	357
2014-02-06	"목"	"15"	"음식점-족발/보쌈전문"	73
2014-02-06	"목"	"15"	"음식점-중국음식"	1060
2014-02-06	"목"	"15"	"치킨"	462
2014-02-06	"목"	"15"	"피자"	372
2014-02-07	"금"	"15"	"음식점-족발/보쌈전문"	73
2014-02-07	"금"	"15"	"음식점-중국음식"	1081
2014-02-07	"금"	"15"	"치킨"	456
2014-02-07	"금"	"15"	"피자"	345
2014-02-08	"토"	"15"	"음식점-족발/보쌈전문"	138
2014-02-08	"토"	"15"	"음식점-중국음식"	1672
2014-02-08	"토"	"15"	"치킨"	797
2014-02-08	"토"	"15"	"피자"	622
2014-02-09	"일"	"15"	"음식점-족발/보쌈전문"	146
2014-02-09	"일"	"15"	"음식점-중국음식"	1750
2014-02-09	"일"	"15"	"치킨"	975
2014-02-09	"일"	"15"	"피자"	800
2014-02-10	"월"	"15"	"음식점-족발/보쌈전문"	61
2014-02-10	"월"	"15"	"음식점-중국음식"	1066
2014-02-10	"월"	"15"	"치킨"	408
2014-02-10	"월"	"15"	"피자"	331
2014-02-11	"화"	"15"	"음식점-족발/보쌈전문"	62
2014-02-11	"화"	"15"	"음식점-중국음식"	1039
2014-02-11	"화"	"15"	"치킨"	421
2014-02-11	"화"	"15"	"피자"	314
2014-02-12	"수"	"15"	"음식점-족발/보쌈전문"	61
2014-02-12	"수"	"15"	"음식점-중국음식"	1016
2014-02-12	"수"	"15"	"치킨"	426
2014-02-12	"수"	"15"	"피자"	305
2014-02-13	"목"	"15"	"음식점-족발/보쌈전문"	75
2014-02-13	"목"	"15"	"음식점-중국음식"	1061
2014-02-13	"목"	"15"	"치킨"	388
2014-02-13	"목"	"15"	"피자"	294
2014-02-14	"금"	"15"	"음식점-족발/보쌈전문"	76
2014-02-14	"금"	"15"	"음식점-중국음식"	1071
2014-02-14	"금"	"15"	"치킨"	426
2014-02-14	"금"	"15"	"피자"	283
2014-02-15	"토"	"15"	"음식점-족발/보쌈전문"	111
2014-02-15	"토"	"15"	"음식점-중국음식"	1604
2014-02-15	"토"	"15"	"치킨"	662
2014-02-15	"토"	"15"	"피자"	507
2014-02-16	"일"	"15"	"음식점-족발/보쌈전문"	117
2014-02-16	"일"	"15"	"음식점-중국음식"	1663
2014-02-16	"일"	"15"	"치킨"	837
2014-02-16	"일"	"15"	"피자"	637
2014-02-17	"월"	"15"	"음식점-족발/보쌈전문"	55
2014-02-17	"월"	"15"	"음식점-중국음식"	985
2014-02-17	"월"	"15"	"치킨"	387
2014-02-17	"월"	"15"	"피자"	256
2014-02-18	"화"	"15"	"음식점-족발/보쌈전문"	76
2014-02-18	"화"	"15"	"음식점-중국음식"	1001
2014-02-18	"화"	"15"	"치킨"	422
2014-02-18	"화"	"15"	"피자"	348
2014-02-19	"수"	"15"	"음식점-족발/보쌈전문"	77
2014-02-19	"수"	"15"	"음식점-중국음식"	939
2014-02-19	"수"	"15"	"치킨"	425
2014-02-19	"수"	"15"	"피자"	275
2014-02-20	"목"	"15"	"음식점-족발/보쌈전문"	85
2014-02-20	"목"	"15"	"음식점-중국음식"	1041
2014-02-20	"목"	"15"	"치킨"	437
2014-02-20	"목"	"15"	"피자"	296
2014-02-21	"금"	"15"	"음식점-족발/보쌈전문"	98
2014-02-21	"금"	"15"	"음식점-중국음식"	1068
2014-02-21	"금"	"15"	"치킨"	501
2014-02-21	"금"	"15"	"피자"	305
2014-02-22	"토"	"15"	"음식점-족발/보쌈전문"	103
2014-02-22	"토"	"15"	"음식점-중국음식"	1559
2014-02-22	"토"	"15"	"치킨"	727
2014-02-22	"토"	"15"	"피자"	479
2014-02-23	"일"	"15"	"음식점-족발/보쌈전문"	123
2014-02-23	"일"	"15"	"음식점-중국음식"	1800
2014-02-23	"일"	"15"	"치킨"	1016
2014-02-23	"일"	"15"	"피자"	653
2014-02-24	"월"	"15"	"음식점-족발/보쌈전문"	64
2014-02-24	"월"	"15"	"음식점-중국음식"	1014
2014-02-24	"월"	"15"	"치킨"	471
2014-02-24	"월"	"15"	"피자"	274
2014-02-25	"화"	"15"	"음식점-족발/보쌈전문"	64
2014-02-25	"화"	"15"	"음식점-중국음식"	1010
2014-02-25	"화"	"15"	"치킨"	432
2014-02-25	"화"	"15"	"피자"	283
2014-02-26	"수"	"15"	"음식점-족발/보쌈전문"	77
2014-02-26	"수"	"15"	"음식점-중국음식"	1014
2014-02-26	"수"	"15"	"치킨"	490
2014-02-26	"수"	"15"	"피자"	301
2014-02-27	"목"	"15"	"음식점-족발/보쌈전문"	58
2014-02-27	"목"	"15"	"음식점-중국음식"	1010
2014-02-27	"목"	"15"	"치킨"	458
2014-02-27	"목"	"15"	"피자"	296
2014-02-28	"금"	"15"	"음식점-족발/보쌈전문"	75
2014-02-28	"금"	"15"	"음식점-중국음식"	1080
2014-02-28	"금"	"15"	"치킨"	521
2014-02-28	"금"	"15"	"피자"	358
2014-02-01	"토"	"16"	"음식점-족발/보쌈전문"	175
2014-02-01	"토"	"16"	"음식점-중국음식"	758
2014-02-01	"토"	"16"	"치킨"	989
2014-02-01	"토"	"16"	"피자"	693
2014-02-02	"일"	"16"	"음식점-족발/보쌈전문"	194
2014-02-02	"일"	"16"	"음식점-중국음식"	1468
2014-02-02	"일"	"16"	"치킨"	1135
2014-02-02	"일"	"16"	"피자"	947
2014-02-03	"월"	"16"	"음식점-족발/보쌈전문"	77
2014-02-03	"월"	"16"	"음식점-중국음식"	979
2014-02-03	"월"	"16"	"치킨"	516
2014-02-03	"월"	"16"	"피자"	318
2014-02-04	"화"	"16"	"음식점-족발/보쌈전문"	76
2014-02-04	"화"	"16"	"음식점-중국음식"	962
2014-02-04	"화"	"16"	"치킨"	526
2014-02-04	"화"	"16"	"피자"	370
2014-02-05	"수"	"16"	"음식점-족발/보쌈전문"	80
2014-02-05	"수"	"16"	"음식점-중국음식"	967
2014-02-05	"수"	"16"	"치킨"	607
2014-02-05	"수"	"16"	"피자"	415
2014-02-06	"목"	"16"	"음식점-족발/보쌈전문"	100
2014-02-06	"목"	"16"	"음식점-중국음식"	1056
2014-02-06	"목"	"16"	"치킨"	523
2014-02-06	"목"	"16"	"피자"	409
2014-02-07	"금"	"16"	"음식점-족발/보쌈전문"	119
2014-02-07	"금"	"16"	"음식점-중국음식"	976
2014-02-07	"금"	"16"	"치킨"	597
2014-02-07	"금"	"16"	"피자"	376
2014-02-08	"토"	"16"	"음식점-족발/보쌈전문"	207
2014-02-08	"토"	"16"	"음식점-중국음식"	1561
2014-02-08	"토"	"16"	"치킨"	1083
2014-02-08	"토"	"16"	"피자"	682
2014-02-09	"일"	"16"	"음식점-족발/보쌈전문"	224
2014-02-09	"일"	"16"	"음식점-중국음식"	1724
2014-02-09	"일"	"16"	"치킨"	1514
2014-02-09	"일"	"16"	"피자"	925
2014-02-10	"월"	"16"	"음식점-족발/보쌈전문"	97
2014-02-10	"월"	"16"	"음식점-중국음식"	960
2014-02-10	"월"	"16"	"치킨"	540
2014-02-10	"월"	"16"	"피자"	378
2014-02-11	"화"	"16"	"음식점-족발/보쌈전문"	80
2014-02-11	"화"	"16"	"음식점-중국음식"	1053
2014-02-11	"화"	"16"	"치킨"	564
2014-02-11	"화"	"16"	"피자"	372
2014-02-12	"수"	"16"	"음식점-족발/보쌈전문"	105
2014-02-12	"수"	"16"	"음식점-중국음식"	1029
2014-02-12	"수"	"16"	"치킨"	572
2014-02-12	"수"	"16"	"피자"	348
2014-02-13	"목"	"16"	"음식점-족발/보쌈전문"	92
2014-02-13	"목"	"16"	"음식점-중국음식"	915
2014-02-13	"목"	"16"	"치킨"	556
2014-02-13	"목"	"16"	"피자"	332
2014-02-14	"금"	"16"	"음식점-족발/보쌈전문"	118
2014-02-14	"금"	"16"	"음식점-중국음식"	946
2014-02-14	"금"	"16"	"치킨"	547
2014-02-14	"금"	"16"	"피자"	360
2014-02-15	"토"	"16"	"음식점-족발/보쌈전문"	173
2014-02-15	"토"	"16"	"음식점-중국음식"	1391
2014-02-15	"토"	"16"	"치킨"	874
2014-02-15	"토"	"16"	"피자"	534
2014-02-16	"일"	"16"	"음식점-족발/보쌈전문"	189
2014-02-16	"일"	"16"	"음식점-중국음식"	1626
2014-02-16	"일"	"16"	"치킨"	1421
2014-02-16	"일"	"16"	"피자"	816
2014-02-17	"월"	"16"	"음식점-족발/보쌈전문"	100
2014-02-17	"월"	"16"	"음식점-중국음식"	888
2014-02-17	"월"	"16"	"치킨"	527
2014-02-17	"월"	"16"	"피자"	313
2014-02-18	"화"	"16"	"음식점-족발/보쌈전문"	95
2014-02-18	"화"	"16"	"음식점-중국음식"	947
2014-02-18	"화"	"16"	"치킨"	543
2014-02-18	"화"	"16"	"피자"	355
2014-02-19	"수"	"16"	"음식점-족발/보쌈전문"	109
2014-02-19	"수"	"16"	"음식점-중국음식"	949
2014-02-19	"수"	"16"	"치킨"	576
2014-02-19	"수"	"16"	"피자"	368
2014-02-20	"목"	"16"	"음식점-족발/보쌈전문"	92
2014-02-20	"목"	"16"	"음식점-중국음식"	966
2014-02-20	"목"	"16"	"치킨"	682
2014-02-20	"목"	"16"	"피자"	397
2014-02-21	"금"	"16"	"음식점-족발/보쌈전문"	113
2014-02-21	"금"	"16"	"음식점-중국음식"	1095
2014-02-21	"금"	"16"	"치킨"	633
2014-02-21	"금"	"16"	"피자"	383
2014-02-22	"토"	"16"	"음식점-족발/보쌈전문"	166
2014-02-22	"토"	"16"	"음식점-중국음식"	1300
2014-02-22	"토"	"16"	"치킨"	956
2014-02-22	"토"	"16"	"피자"	564
2014-02-23	"일"	"16"	"음식점-족발/보쌈전문"	211
2014-02-23	"일"	"16"	"음식점-중국음식"	1571
2014-02-23	"일"	"16"	"치킨"	1523
2014-02-23	"일"	"16"	"피자"	817
2014-02-24	"월"	"16"	"음식점-족발/보쌈전문"	82
2014-02-24	"월"	"16"	"음식점-중국음식"	932
2014-02-24	"월"	"16"	"치킨"	576
2014-02-24	"월"	"16"	"피자"	302
2014-02-25	"화"	"16"	"음식점-족발/보쌈전문"	108
2014-02-25	"화"	"16"	"음식점-중국음식"	894
2014-02-25	"화"	"16"	"치킨"	609
2014-02-25	"화"	"16"	"피자"	331
2014-02-26	"수"	"16"	"음식점-족발/보쌈전문"	103
2014-02-26	"수"	"16"	"음식점-중국음식"	903
2014-02-26	"수"	"16"	"치킨"	570
2014-02-26	"수"	"16"	"피자"	341
2014-02-27	"목"	"16"	"음식점-족발/보쌈전문"	100
2014-02-27	"목"	"16"	"음식점-중국음식"	902
2014-02-27	"목"	"16"	"치킨"	676
2014-02-27	"목"	"16"	"피자"	366
2014-02-28	"금"	"16"	"음식점-족발/보쌈전문"	112
2014-02-28	"금"	"16"	"음식점-중국음식"	974
2014-02-28	"금"	"16"	"치킨"	700
2014-02-28	"금"	"16"	"피자"	386
2014-02-01	"토"	"17"	"음식점-족발/보쌈전문"	300
2014-02-01	"토"	"17"	"음식점-중국음식"	1067
2014-02-01	"토"	"17"	"치킨"	1679
2014-02-01	"토"	"17"	"피자"	1007
2014-02-02	"일"	"17"	"음식점-족발/보쌈전문"	293
2014-02-02	"일"	"17"	"음식점-중국음식"	1859
2014-02-02	"일"	"17"	"치킨"	1755
2014-02-02	"일"	"17"	"피자"	1145
2014-02-03	"월"	"17"	"음식점-족발/보쌈전문"	117
2014-02-03	"월"	"17"	"음식점-중국음식"	1135
2014-02-03	"월"	"17"	"치킨"	725
2014-02-03	"월"	"17"	"피자"	392
2014-02-04	"화"	"17"	"음식점-족발/보쌈전문"	158
2014-02-04	"화"	"17"	"음식점-중국음식"	1255
2014-02-04	"화"	"17"	"치킨"	822
2014-02-04	"화"	"17"	"피자"	443
2014-02-05	"수"	"17"	"음식점-족발/보쌈전문"	177
2014-02-05	"수"	"17"	"음식점-중국음식"	1274
2014-02-05	"수"	"17"	"치킨"	857
2014-02-05	"수"	"17"	"피자"	490
2014-02-06	"목"	"17"	"음식점-족발/보쌈전문"	176
2014-02-06	"목"	"17"	"음식점-중국음식"	1238
2014-02-06	"목"	"17"	"치킨"	857
2014-02-06	"목"	"17"	"피자"	522
2014-02-07	"금"	"17"	"음식점-족발/보쌈전문"	216
2014-02-07	"금"	"17"	"음식점-중국음식"	1333
2014-02-07	"금"	"17"	"치킨"	1080
2014-02-07	"금"	"17"	"피자"	576
2014-02-08	"토"	"17"	"음식점-족발/보쌈전문"	412
2014-02-08	"토"	"17"	"음식점-중국음식"	2009
2014-02-08	"토"	"17"	"치킨"	2001
2014-02-08	"토"	"17"	"피자"	950
2014-02-09	"일"	"17"	"음식점-족발/보쌈전문"	420
2014-02-09	"일"	"17"	"음식점-중국음식"	2217
2014-02-09	"일"	"17"	"치킨"	2261
2014-02-09	"일"	"17"	"피자"	1106
2014-02-10	"월"	"17"	"음식점-족발/보쌈전문"	166
2014-02-10	"월"	"17"	"음식점-중국음식"	1182
2014-02-10	"월"	"17"	"치킨"	794
2014-02-10	"월"	"17"	"피자"	433
2014-02-11	"화"	"17"	"음식점-족발/보쌈전문"	166
2014-02-11	"화"	"17"	"음식점-중국음식"	1170
2014-02-11	"화"	"17"	"치킨"	882
2014-02-11	"화"	"17"	"피자"	444
2014-02-12	"수"	"17"	"음식점-족발/보쌈전문"	163
2014-02-12	"수"	"17"	"음식점-중국음식"	1283
2014-02-12	"수"	"17"	"치킨"	934
2014-02-12	"수"	"17"	"피자"	471
2014-02-13	"목"	"17"	"음식점-족발/보쌈전문"	186
2014-02-13	"목"	"17"	"음식점-중국음식"	1274
2014-02-13	"목"	"17"	"치킨"	858
2014-02-13	"목"	"17"	"피자"	428
2014-02-14	"금"	"17"	"음식점-족발/보쌈전문"	163
2014-02-14	"금"	"17"	"음식점-중국음식"	1130
2014-02-14	"금"	"17"	"치킨"	904
2014-02-14	"금"	"17"	"피자"	491
2014-02-15	"토"	"17"	"음식점-족발/보쌈전문"	324
2014-02-15	"토"	"17"	"음식점-중국음식"	1609
2014-02-15	"토"	"17"	"치킨"	1608
2014-02-15	"토"	"17"	"피자"	745
2014-02-16	"일"	"17"	"음식점-족발/보쌈전문"	375
2014-02-16	"일"	"17"	"음식점-중국음식"	2231
2014-02-16	"일"	"17"	"치킨"	2193
2014-02-16	"일"	"17"	"피자"	992
2014-02-17	"월"	"17"	"음식점-족발/보쌈전문"	160
2014-02-17	"월"	"17"	"음식점-중국음식"	1121
2014-02-17	"월"	"17"	"치킨"	833
2014-02-17	"월"	"17"	"피자"	451
2014-02-18	"화"	"17"	"음식점-족발/보쌈전문"	178
2014-02-18	"화"	"17"	"음식점-중국음식"	1191
2014-02-18	"화"	"17"	"치킨"	892
2014-02-18	"화"	"17"	"피자"	464
2014-02-19	"수"	"17"	"음식점-족발/보쌈전문"	180
2014-02-19	"수"	"17"	"음식점-중국음식"	1259
2014-02-19	"수"	"17"	"치킨"	884
2014-02-19	"수"	"17"	"피자"	461
2014-02-20	"목"	"17"	"음식점-족발/보쌈전문"	183
2014-02-20	"목"	"17"	"음식점-중국음식"	1299
2014-02-20	"목"	"17"	"치킨"	1017
2014-02-20	"목"	"17"	"피자"	519
2014-02-21	"금"	"17"	"음식점-족발/보쌈전문"	223
2014-02-21	"금"	"17"	"음식점-중국음식"	1250
2014-02-21	"금"	"17"	"치킨"	1103
2014-02-21	"금"	"17"	"피자"	508
2014-02-22	"토"	"17"	"음식점-족발/보쌈전문"	333
2014-02-22	"토"	"17"	"음식점-중국음식"	1672
2014-02-22	"토"	"17"	"치킨"	1734
2014-02-22	"토"	"17"	"피자"	757
2014-02-23	"일"	"17"	"음식점-족발/보쌈전문"	398
2014-02-23	"일"	"17"	"음식점-중국음식"	2100
2014-02-23	"일"	"17"	"치킨"	2466
2014-02-23	"일"	"17"	"피자"	997
2014-02-24	"월"	"17"	"음식점-족발/보쌈전문"	133
2014-02-24	"월"	"17"	"음식점-중국음식"	1128
2014-02-24	"월"	"17"	"치킨"	841
2014-02-24	"월"	"17"	"피자"	382
2014-02-25	"화"	"17"	"음식점-족발/보쌈전문"	146
2014-02-25	"화"	"17"	"음식점-중국음식"	1177
2014-02-25	"화"	"17"	"치킨"	938
2014-02-25	"화"	"17"	"피자"	425
2014-02-26	"수"	"17"	"음식점-족발/보쌈전문"	171
2014-02-26	"수"	"17"	"음식점-중국음식"	1201
2014-02-26	"수"	"17"	"치킨"	939
2014-02-26	"수"	"17"	"피자"	445
2014-02-27	"목"	"17"	"음식점-족발/보쌈전문"	199
2014-02-27	"목"	"17"	"음식점-중국음식"	1245
2014-02-27	"목"	"17"	"치킨"	1125
2014-02-27	"목"	"17"	"피자"	446
2014-02-28	"금"	"17"	"음식점-족발/보쌈전문"	190
2014-02-28	"금"	"17"	"음식점-중국음식"	1169
2014-02-28	"금"	"17"	"치킨"	1174
2014-02-28	"금"	"17"	"피자"	542
2014-02-01	"토"	"18"	"음식점-족발/보쌈전문"	404
2014-02-01	"토"	"18"	"음식점-중국음식"	1240
2014-02-01	"토"	"18"	"치킨"	2621
2014-02-01	"토"	"18"	"피자"	1283
2014-02-02	"일"	"18"	"음식점-족발/보쌈전문"	364
